Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
12,2,1082.75,0,18.82353,30.588236,89,0,-3.90625,31,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,51,4,70.5,70,12.187,0,0,7937,0,255
13,2,1082.75,0,18.82353,30.588236,89,0,-3.90625,31,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,51,4,70.5,70,12.187,0,0,7937,0,255
14,2,925.75,0,18.82353,32.941177,89,-0.78125,-7.03125,33,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,51,7,70.5,70,12.187,0,0,7937,0,255
15,4,925.75,0,18.82353,32.941177,89,-0.78125,-7.03125,33,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,51,7,70.5,70,12.187,0,0,7937,0,255
16,4,925.75,0,18.82353,32.941177,89,-0.78125,-7.03125,33,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,51,7,73.699997,71.199997,13.671,0,0,7937,0,255
17,4,925.75,0,18.82353,35.686275,88,-1.5625,-3.90625,33,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,51,7,73.699997,71.199997,13.671,0,0,7937,0,255
18,6,862.5,0,18.431372,35.686275,88,-1.5625,-3.90625,35,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,51,5,73.699997,71.199997,13.671,0,0,7937,0,255
19,6,862.5,0,18.431372,35.686275,88,-1.5625,-3.90625,35,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,51,5,78.199997,73.099998,13.671,0,0,7937,0,255
20,6,862.5,0,18.431372,35.686275,88,-1.5625,-3.90625,35,28.627451,50.196079,16.078432,31.764706,18.431372,0,100,0,51,5,78.199997,73.099998,13.671,0,0,7937,0,255
21,6,828.75,0,18.431372,36.470589,88,-1.5625,0,36,28.627451,50.196079,16.078432,31.764706,18.431372,0,100,0,52,4,78.199997,73.099998,13.671,0,0,7937,0,255
22,8,828.75,0,18.431372,36.470589,88,-1.5625,0,36,28.627451,50.196079,16.078432,31.764706,18.431372,0,100,0,52,4,78.199997,73.099998,13.671,0,0,7937,0,255
23,8,828.75,0,18.431372,36.470589,88,-1.5625,0,36,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,52,4,83.400002,75.300003,13.613,0,0,7937,0,255
24,8,828.75,0,18.431372,36.470589,88,-1.5625,0,36,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,52,4,83.400002,75.300003,13.613,0,0,7937,0,255
25,8,812.5,0,18.431372,37.64706,88,-1.5625,-3.90625,38,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,52,2,83.400002,75.300003,13.613,0,0,7937,0,255
26,10,812.5,0,18.431372,37.64706,88,-1.5625,-3.90625,38,28.627451,50.588234,16.078432,31.764706,18.431372,0,100,0,52,2,83.400002,75.300003,13.613,0,0,7937,0,255
27,10,812.5,0,18.431372,37.64706,88,-1.5625,-3.90625,38,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,2,86.199997,76.599998,13.632,0,0,7937,0,255
28,10,812.5,0,18.431372,39.607841,89,-2.34375,-1.5625,38,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,2,86.199997,76.599998,13.632,0,0,7937,0,255
29,11,798.25,0,18.82353,39.607841,89,-2.34375,-1.5625,39,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,2,86.199997,76.599998,13.632,0,0,7937,0,255
30,11,798.25,0,18.82353,39.607841,89,-2.34375,-1.5625,39,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,2,92.399994,79.400002,13.632,0,0,7937,0,255
31,11,798.25,0,18.82353,39.607841,89,-2.34375,-1.5625,39,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,2,92.399994,79.400002,13.378,0,0,7937,0,255
32,11,614,0,18.82353,52.156864,89,-2.34375,2.34375,55,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,7,92.399994,79.400002,13.378,0,0,7937,0,255
33,13,614,0,18.82353,52.156864,89,-2.34375,2.34375,55,28.627451,50.980392,16.078432,31.764706,18.82353,0,100,0,52,7,92.399994,79.400002,13.378,0,0,7937,0,255
34,13,614,0,18.82353,52.156864,89,-2.34375,2.34375,55,28.627451,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,99.300003,82.599998,13.535,0,0,7937,0,255
35,13,614,0,18.82353,52.156864,89,-2.34375,2.34375,55,28.627451,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,99.300003,82.599998,13.535,0,0,7937,0,255
36,13,751.5,5,18.82353,47.450981,89,-3.125,-2.34375,48,28.627451,51.372547,16.078432,31.764706,18.82353,0,100,0,52,-8,99.300003,82.599998,13.535,0,0,7937,0,255
37,15,751.5,5,18.82353,47.450981,89,-3.125,-2.34375,48,25.882353,51.372547,16.078432,31.764706,18.82353,0,100,0,52,-8,99.300003,82.599998,13.535,0,0,7937,0,255
38,15,751.5,5,18.82353,47.450981,89,-3.125,-2.34375,48,25.882353,53.725491,21.17647,36.862743,20.784313,0,100,1.960784,52,-8,106.899994,86.300003,13.613,0,0,7937,0,255
39,15,751.5,5,18.82353,52.941177,90,-3.125,-1.5625,48,25.882353,53.725491,21.17647,36.862743,20.784313,0,100,1.960784,52,-8,106.899994,86.300003,13.613,0,0,7937,0,255
40,17,1084.25,5,20.392157,52.941177,90,-3.125,-1.5625,50,25.882353,53.725491,21.17647,36.862743,20.784313,0,100,1.960784,52,16,106.899994,86.300003,13.613,0,0,7937,0,255
41,17,1084.25,5,20.392157,52.941177,90,-3.125,-1.5625,50,24.313726,53.725491,21.17647,36.862743,20.784313,0,100,1.960784,52,16,111.399994,88.5,13.613,0,0,7937,0,255
42,17,1084.25,5,20.392157,52.941177,90,-3.125,-1.5625,50,24.313726,51.372547,16.470589,31.764706,18.82353,0,100,0,52,16,111.399994,88.5,13.652,0,0,7937,0,255
43,17,1070.25,9,20.392157,32.156864,90,-0.78125,-2.34375,32,24.313726,51.372547,16.470589,31.764706,18.82353,0,100,0,52,12,111.399994,88.5,13.652,0,0,7937,0,255
44,19,1070.25,9,18.82353,32.156864,90,-0.78125,-2.34375,32,24.313726,51.372547,16.470589,31.764706,18.82353,0,100,0,52,12,111.399994,88.5,13.652,0,0,7937,0,255
45,19,1070.25,9,18.82353,32.156864,90,-0.78125,-2.34375,32,20.392157,51.372547,16.470589,31.764706,18.82353,0,100,0,52,12,120.300003,93,13.046,0,0,7937,0,255
46,19,1070.25,9,18.82353,32.156864,90,-0.78125,-2.34375,32,20.392157,51.372547,16.078432,31.764706,20.392157,0,100,0,52,12,120.300003,93,13.046,0,0,7937,0,255
47,19,718.75,9,18.82353,53.725491,90,-2.34375,1.5625,52,20.392157,51.372547,16.078432,31.764706,20.392157,0,100,0,52,7,120.300003,93,13.046,0,0,7937,0,255
48,20,718.75,9,18.82353,53.725491,90,-2.34375,1.5625,52,27.843138,51.372547,16.078432,31.764706,20.392157,0,100,0,52,7,120.300003,93,13.046,0,0,7937,0,255
49,20,718.75,9,18.82353,53.725491,90,-2.34375,1.5625,52,27.843138,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,129.300003,97.699997,13.593,0,0,7937,0,255
50,20,718.75,9,18.82353,39.607841,90,-2.34375,1.5625,52,27.843138,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,129.300003,97.699997,13.593,0,0,7937,0,255
51,22,897.5,10,18.82353,39.607841,90,-2.34375,0,40,27.843138,51.372547,16.078432,31.764706,18.82353,0,100,0,52,-3,129.300003,97.699997,13.593,0,0,7937,0,255
52,22,897.5,10,18.82353,39.607841,90,-2.34375,0,40,30.980392,51.372547,16.078432,31.764706,18.82353,0,100,0,52,-3,138.100006,102.5,13.593,0,0,7937,0,255
53,22,897.5,10,18.82353,39.607841,90,-2.34375,0,40,30.980392,51.372547,16.078432,31.764706,18.82353,0,100,0,52,-3,138.100006,102.5,13.593,0,0,7937,0,255
54,22,715.5,10,18.82353,38.823528,90,-3.125,-0.78125,42,30.980392,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,138.100006,102.5,13.593,0,0,7937,0,255
55,24,715.5,10,18.82353,38.823528,90,-3.125,-0.78125,42,30.980392,51.372547,16.078432,31.764706,18.82353,0,100,0,52,7,138.100006,102.5,13.593,0,0,7937,0,255
56,24,715.5,10,18.82353,38.823528,90,-3.125,-0.78125,42,35.294117,52.549019,16.078432,31.764706,18.82353,0,100,0.784314,52,7,142.199997,104.800003,13.535,0,0,7937,0,255
57,24,715.5,10,18.82353,38.823528,90,-3.125,-0.78125,42,35.294117,52.549019,20,36.07843,20,0,100,0.784314,52,7,142.199997,104.800003,13.535,0,0,7937,0,255
58,24,800,10,23.921568,66.274513,89,-3.90625,-1.5625,74,35.294117,52.549019,20,36.07843,20,0,100,0.784314,52,-1,142.199997,104.800003,13.535,0,0,7937,0,255
59,26,800,10,23.921568,66.274513,89,-3.90625,-1.5625,74,36.07843,52.549019,20,36.07843,20,0,100,0.784314,52,-1,142.199997,104.800003,13.535,0,0,7937,0,255
60,26,800,10,23.921568,66.274513,89,-3.90625,-1.5625,74,36.07843,59.215687,26.666666,42.745098,25.490196,0,100,5.882353,52,-1,151.800003,110.100006,13.574,0,0,7937,0,255
61,26,800,10,23.921568,79.607841,89,-3.90625,-1.5625,74,36.07843,59.215687,26.666666,42.745098,25.490196,0,100,5.882353,52,-1,151.800003,110.100006,13.574,0,0,7937,0,255
62,28,1257.75,16,23.529411,79.607841,89,-4.6875,-0.78125,76,36.07843,59.215687,26.666666,42.745098,25.490196,0,100,5.882353,51,3,151.800003,110.100006,13.574,0,0,7937,0,255
63,28,1257.75,16,23.529411,79.607841,89,-4.6875,-0.78125,76,24.313726,59.215687,26.666666,42.745098,25.490196,0,100,5.882353,51,3,165.5,110.100006,13.574,0,0,7937,0,255
64,28,1257.75,16,23.529411,79.607841,89,-4.6875,-0.78125,76,24.313726,51.372547,21.568628,38.431374,21.568628,0,100,0,51,3,165.5,117.600006,13.652,0,0,7937,0,255
65,28,969.5,20,23.529411,96.07843,89,-4.6875,-7.8125,95,24.313726,51.372547,21.568628,38.431374,21.568628,0,100,0,51,3,165.5,117.600006,13.652,0,0,7937,0,255
66,29,969.5,20,30.196079,96.07843,89,-4.6875,-7.8125,95,24.313726,51.372547,21.568628,38.431374,21.568628,0,100,0,51,-12,165.5,117.600006,13.652,0,0,7937,0,255
67,29,969.5,20,30.196079,96.07843,89,-4.6875,-7.8125,95,25.09804,51.372547,21.568628,38.431374,21.568628,0,100,9.803922,51,-12,183.199997,127.399994,13.632,0,0,7937,0,255
68,29,969.5,20,30.196079,96.07843,89,-4.6875,-7.8125,95,25.09804,63.92157,29.411764,45.490196,29.019608,0,100,9.803922,51,-12,183.199997,127.399994,13.632,0,0,7937,0,255
69,29,1320.25,25,28.627451,90.980392,89,-4.6875,0.78125,89,25.09804,63.92157,29.411764,45.490196,29.019608,0,100,9.803922,51,-1,183.199997,127.399994,13.632,0,0,7937,0,255
70,31,1320.25,25,28.627451,90.980392,89,-4.6875,0.78125,89,27.843138,63.92157,29.411764,45.490196,29.019608,0,100,9.803922,51,-1,183.199997,127.399994,13.632,0,0,7937,0,255
71,31,1320.25,25,28.627451,90.980392,89,-4.6875,0.78125,89,27.843138,56.862743,24.313726,40.392159,23.529411,0,100,4.313725,51,-1,194.5,133.800003,13.652,0,0,7937,0,255
72,31,1320.25,25,28.627451,90.980392,89,-4.6875,0.78125,89,27.843138,56.862743,24.313726,40.392159,23.529411,0,100,4.313725,51,-1,194.5,133.800003,13.652,0,0,7937,0,255
73,33,1510.75,33,18.82353,30.196079,89,-3.125,-7.03125,27,27.843138,56.862743,24.313726,40.392159,23.529411,0,100,4.313725,50,16,194.5,133.800003,13.652,0,0,7937,0,255
74,33,1510.75,33,18.82353,30.196079,89,-3.125,-7.03125,27,26.274509,56.862743,24.313726,40.392159,23.529411,0,100,4.313725,50,16,216.700012,133.800003,13.652,0,0,7937,0,255
75,33,1510.75,33,18.82353,30.196079,89,-3.125,-7.03125,27,26.274509,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,50,16,216.700012,147,13.671,0,0,7937,0,255
76,33,1513.25,33,18.82353,39.607841,88,-2.34375,1.5625,39,26.274509,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,50,16,216.700012,147,13.671,0,0,7937,0,255
77,35,1513.25,32,21.17647,39.607841,88,-2.34375,1.5625,39,26.274509,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,22,216.700012,147,13.671,0,0,7937,0,255
78,35,1513.25,32,21.17647,39.607841,88,-2.34375,1.5625,39,27.058823,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,22,235.5,159.100006,13.671,0,0,7937,0,255
79,35,1513.25,32,21.17647,39.607841,88,-2.34375,1.5625,39,27.058823,53.725491,21.17647,37.254902,21.17647,0,100,1.960784,51,22,235.5,159.100006,13.671,0,0,7937,0,255
80,35,1532.75,32,21.17647,40.784313,88,-2.34375,3.125,41,27.058823,53.725491,21.17647,37.254902,21.17647,0,100,1.960784,51,22,235.5,159.100006,13.671,0,0,7937,0,255
81,37,1532.75,32,21.17647,40.784313,88,-2.34375,3.125,41,27.058823,53.725491,21.17647,37.254902,21.17647,0,100,1.960784,51,22,235.5,159.100006,13.671,0,0,7937,0,255
82,37,1532.75,32,21.17647,40.784313,88,-2.34375,3.125,41,27.058823,54.117645,21.17647,36.862743,21.17647,0,100,1.960784,51,22,252.5,170.699997,13.671,0,0,7937,0,255
83,37,1532.75,32,21.17647,40.784313,88,-2.34375,3.125,41,27.058823,54.117645,21.17647,36.862743,21.17647,0,100,1.960784,51,22,252.5,170.699997,13.671,0,0,7937,0,255
84,38,1560,32,21.17647,39.215687,87,-2.34375,-3.90625,39,27.058823,54.117645,21.17647,36.862743,21.17647,0,100,1.960784,51,22,252.5,170.699997,13.671,0,0,7937,0,255
85,38,1560,32,21.17647,39.215687,87,-2.34375,-3.90625,39,25.882353,54.117645,21.17647,36.862743,21.17647,0,100,1.960784,51,22,252.5,170.699997,13.671,0,0,7937,0,255
86,38,1560,32,21.17647,39.215687,87,-2.34375,-3.90625,39,25.882353,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,22,260.399994,176.199997,13.671,0,0,7937,0,255
87,38,1560,32,21.17647,27.058823,87,-3.125,0.78125,39,25.882353,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,22,260.399994,176.199997,13.671,0,0,7937,0,255
88,40,1574,33,18.82353,27.058823,87,-3.125,0.78125,25,25.882353,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,20,260.399994,176.199997,13.671,0,0,7937,0,255
89,40,1574,33,18.82353,27.058823,87,-3.125,0.78125,25,27.058823,53.725491,20.784313,36.862743,20.784313,0,100,1.960784,51,20,274.600006,186.699997,13.671,0,0,7937,0,255
90,40,1574,33,18.82353,27.058823,87,-3.125,0.78125,25,27.058823,52.941177,20.392157,36.07843,20.392157,0,100,1.176471,51,20,274.600006,186.699997,13.671,0,0,7937,0,255
91,40,1484.25,33,18.82353,29.803921,86,-3.125,-3.125,28,27.058823,52.941177,20.392157,36.07843,20.392157,0,100,1.176471,51,21,274.600006,186.699997,13.671,0,0,7937,0,255
92,42,1484.25,33,18.82353,29.803921,86,-3.125,-3.125,28,27.843138,52.941177,20.392157,36.07843,20.392157,0,100,1.176471,51,21,274.600006,186.699997,13.671,0,0,7937,0,255
93,42,1484.25,33,18.82353,29.803921,86,-3.125,-3.125,28,27.843138,48.627453,16.078432,31.764706,16.862745,0,100,0,51,21,286.399994,196,13.71,0,0,7937,0,255
94,42,1484.25,33,18.82353,29.803921,86,-3.125,-3.125,28,27.843138,48.627453,16.078432,31.764706,16.862745,0,100,0,51,21,286.399994,196,13.71,0,0,7937,0,255
95,42,1398.25,31,17.254902,19.607843,86,-3.125,0,19,27.843138,48.627453,16.078432,31.764706,16.862745,0,100,0,52,6,286.399994,196,13.71,0,0,7937,0,255
96,44,1398.25,31,17.254902,19.607843,86,-3.125,0,19,30.196079,48.627453,16.078432,31.764706,16.862745,0,100,0,52,6,286.399994,196,13.71,0,0,7937,0,255
97,44,1398.25,31,17.254902,19.607843,86,-3.125,0,19,30.196079,52.549019,22.352942,38.039215,19.607843,0,100,3.137255,52,6,292.100006,203.199997,13.73,0,0,7937,0,255
98,44,1398.25,31,17.254902,33.333332,86,-0.78125,7.8125,19,30.196079,52.549019,22.352942,38.039215,19.607843,0,100,3.137255,52,6,292.100006,203.199997,13.73,0,0,7937,0,255
99,46,1322.5,28,20,33.333332,86,-0.78125,7.8125,34,30.196079,52.549019,22.352942,38.039215,19.607843,0,100,3.137255,52,21,292.100006,203.199997,13.73,0,0,7937,0,255
100,46,1322.5,28,20,33.333332,86,-0.78125,7.8125,34,26.274509,52.549019,22.352942,38.039215,19.607843,0,100,3.137255,52,21,294.299988,206.399994,13.73,0,0,7937,0,255
101,46,1322.5,28,20,33.333332,86,-0.78125,7.8125,34,26.274509,52.156864,22.352942,38.431374,19.607843,0,100,2.745098,52,21,294.299988,206.399994,13.73,0,0,7937,0,255
102,46,1396,28,19.607843,32.549019,86,-0.78125,3.90625,32,26.274509,52.156864,22.352942,38.431374,19.607843,0,100,2.745098,52,22,294.299988,206.399994,13.73,0,0,7937,0,255
103,48,1396,28,19.607843,32.549019,86,-0.78125,3.90625,32,24.313726,52.156864,22.352942,38.431374,19.607843,0,100,2.745098,52,22,294.299988,206.399994,13.73,0,0,7937,0,255
104,48,1396,28,19.607843,32.549019,86,-0.78125,3.90625,32,24.313726,48.235294,16.078432,31.764706,19.607843,0,100,0,52,22,299.200012,212.5,13.73,0,0,7937,0,255
105,48,1396,28,19.607843,32.549019,86,-0.78125,3.90625,32,24.313726,48.235294,16.078432,31.764706,16.470589,0,100,0,52,22,299.200012,212.5,13.73,0,0,7937,0,255
106,48,1025.75,29,16.078432,26.666666,86,-3.125,0,23,24.313726,48.235294,16.078432,31.764706,16.470589,0,100,0,52,4,299.200012,212.5,13.73,0,0,7937,0,255
107,49,1025.75,29,16.078432,26.666666,86,-3.125,0,23,26.274509,48.235294,16.078432,31.764706,16.470589,0,100,0,52,4,299.200012,212.5,13.73,0,0,7937,0,255
108,49,1025.75,29,16.078432,26.666666,86,-3.125,0,23,26.274509,47.843136,16.078432,31.764706,16.078432,0,100,0,52,4,301.700012,217.299988,13.554,0,0,7937,0,255
109,49,1025.75,29,16.078432,43.529411,86,-3.125,7.8125,23,26.274509,47.843136,16.078432,31.764706,16.078432,0,100,0,52,4,301.700012,217.299988,13.554,0,0,7937,0,255
110,51,909.25,26,18.82353,43.529411,86,-3.125,7.8125,41,26.274509,47.843136,16.078432,31.764706,16.078432,0,100,0,53,0,301.700012,217.299988,13.554,0,0,7937,0,255
111,51,909.25,26,18.82353,43.529411,86,-3.125,7.8125,41,27.058823,47.843136,16.078432,31.764706,16.078432,0,100,0,53,0,304.299988,221.5,13.554,0,0,7937,0,255
112,51,909.25,26,18.82353,43.529411,86,-3.125,7.8125,41,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,0,304.299988,221.5,13.535,0,0,7937,0,255
113,51,982,21,18.82353,36.470589,86,-3.125,3.90625,35,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,0,304.299988,221.5,13.535,0,0,7937,0,255
114,53,982,21,18.82353,36.470589,86,-3.125,3.90625,35,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,0,304.299988,221.5,13.535,0,0,7937,0,255
115,53,982,21,18.82353,36.470589,86,-3.125,3.90625,35,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,0,305.700012,223.5,13.632,0,0,7937,0,255
116,53,982,21,18.82353,36.470589,86,-3.125,3.90625,35,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,0,305.700012,223.5,13.632,0,0,7937,0,255
117,53,974,16,18.82353,36.862743,86,-3.125,0,36,27.058823,51.372547,16.078432,31.764706,18.82353,0,100,0,53,1,305.700012,223.5,13.632,0,0,7937,0,255
118,55,974,16,18.82353,36.862743,86,-3.125,0,36,33.333332,51.372547,16.078432,31.764706,18.82353,0,100,0,53,1,305.700012,223.5,13.632,0,0,7937,0,255
119,55,974,16,18.82353,36.862743,86,-3.125,0,36,33.333332,51.372547,16.078432,31.764706,18.82353,0,100,0,53,1,308.899994,227.100006,13.437,0,0,7937,0,255
120,55,974,16,18.82353,80,87,-3.125,-1.5625,36,33.333332,51.372547,16.078432,31.764706,18.82353,0,100,0,53,1,308.899994,227.100006,13.437,0,0,7937,0,255
121,57,892.75,12,25.882353,80,87,-4.6875,-1.5625,94,33.333332,51.372547,16.078432,31.764706,18.82353,0,100,0,53,-15,308.899994,227.100006,13.437,0,0,7937,0,255
122,57,892.75,12,25.882353,80,87,-4.6875,-1.5625,94,32.941177,51.372547,16.078432,31.764706,18.82353,0,100,0,53,-15,313.799988,231.299988,13.437,0,0,7937,0,255
123,57,892.75,12,25.882353,80,87,-4.6875,-1.5625,94,32.941177,60,27.450981,43.529411,26.274509,0,100,7.45098,53,-15,313.799988,231.299988,13.574,0,0,7937,0,255
124,57,1575,17,25.882353,78.039215,87,-4.6875,0,77,32.941177,60,27.450981,43.529411,26.274509,0,100,7.45098,53,10,313.799988,231.299988,13.574,0,0,7937,0,255
125,58,1575,17,25.882353,78.039215,87,-4.6875,0,77,32.941177,60,27.450981,43.529411,26.274509,0,100,7.45098,52,10,313.799988,231.299988,13.574,0,0,7937,0,255
126,58,1575,17,25.882353,78.039215,87,-4.6875,0,77,32.156864,51.372547,27.450981,43.529411,26.274509,0,100,0,52,10,325.299988,238.600006,13.671,0,0,7937,0,255
127,58,1575,17,25.882353,78.039215,87,-4.6875,0,77,32.156864,51.372547,16.078432,31.764706,18.82353,0,100,0,52,10,325.299988,238.600006,13.671,0,0,7938,0,255
128,58,1369.5,27,26.666666,27.843138,87,-2.34375,0.78125,63,32.156864,51.372547,16.078432,31.764706,18.82353,0,100,0,51,-6,325.299988,238.600006,13.671,0,0,7938,0,255
129,60,1369.5,27,26.666666,27.843138,87,-2.34375,0.78125,63,24.313726,51.372547,16.078432,31.764706,18.82353,0,100,0,51,-6,325.299988,238.600006,13.671,0,0,7938,0,255
130,60,1369.5,27,26.666666,27.843138,87,-2.34375,0.78125,63,24.313726,57.254902,23.137255,39.215687,22.745098,0,100,5.098039,51,-6,331,242.399994,13.671,0,0,7938,0,255
131,60,1369.5,27,26.666666,41.176472,87,-2.34375,0.78125,63,24.313726,57.254902,23.137255,39.215687,22.745098,0,100,5.098039,51,-6,331,242.399994,13.671,0,0,7938,0,255
132,62,1512.5,29,21.568628,41.176472,88,-2.34375,-1.5625,42,24.313726,57.254902,23.137255,39.215687,22.745098,0,100,5.098039,51,21,331,242.399994,13.671,0,0,7938,0,255
133,62,1512.5,29,21.568628,41.176472,88,-2.34375,-1.5625,42,24.313726,57.254902,23.137255,39.215687,22.745098,0,100,5.098039,51,21,344.399994,242.399994,13.671,0,0,7938,0,255
134,62,1512.5,29,21.568628,41.176472,88,-2.34375,-1.5625,42,24.313726,54.901962,22.352942,38.431374,22.352942,0,100,3.137255,51,21,344.399994,251,13.671,0,0,7938,0,255
135,62,1612.5,33,21.568628,51.372547,88,-2.34375,0.78125,51,24.313726,54.901962,22.352942,38.431374,22.352942,0,100,3.137255,51,21,344.399994,251,13.671,0,0,7938,0,255
136,64,1612.5,33,21.960785,51.372547,88,-2.34375,0.78125,51,24.313726,54.901962,22.352942,38.431374,22.352942,0,100,3.137255,51,20,344.399994,251,13.671,0,0,7938,0,255
